url,Gemini,GPT,Summary_Vietnamese,Summary_English
https://youtu.be/sCgc6GkyMFU?si=HTNymKwSFrEJazNd,"Quyết định số 14/2025/QĐ-TG do Phó Thủ tướng Bùi Thanh Sơn ký quy định cơ cấu biểu giá bán lẻ điện, cơ chế giá điện cho các nhóm khách hàng, hỗ trợ tiền điện cho hộ nghèo và hộ chính sách xã hội, giá điện nông thôn, miền núi, biên giới, hải đảo chưa nối lưới quốc gia. Văn bản hướng dẫn cách tính giá theo các bậc sử dụng, điều chỉnh giá theo thẩm quyền, phân bổ kinh phí hỗ trợ từ ngân sách nhà nước và xác định khung giờ sử dụng điện.","Quyết định số 14/2025/QĐ-TTg quy định cơ cấu biểu giá bán lẻ điện cho các nhóm khách hàng (sản xuất, kinh doanh, hành chính, sinh hoạt) và cơ chế hỗ trợ tiền điện cho hộ nghèo, hộ chính sách xã hội (tương đương 30 kWh/tháng). Giá bán lẻ điện sinh hoạt được rút gọn còn 5 bậc với tỷ lệ từ 90% đến 180% mức giá bình quân; giá điện tại khu vực chưa nối lưới được áp dụng thống nhất với giá quốc gia. Quyết định có hiệu lực từ ngày 29/10/2025, thay thế Quyết định số 28/2014/QĐ-TTg và áp dụng từ kỳ điều chỉnh giá điện bình quân gần nhất.","Quyết định số 14/2025/QĐ-TTg do Phó Thủ tướng Bùi Thanh Sơn ký quy định cơ cấu biểu giá bán lẻ điện cho các nhóm khách hàng (sản xuất, kinh doanh, hành chính, sinh hoạt), cơ chế giá điện và hỗ trợ tiền điện cho hộ nghèo, hộ chính sách xã hội (tương đương 30 kWh/tháng), giá điện nông thôn, miền núi, biên giới, hải đảo chưa nối lưới quốc gia; hướng dẫn cách tính giá theo các bậc sử dụng, điều chỉnh giá theo thẩm quyền, phân bổ kinh phí hỗ trợ và xác định khung giờ sử dụng điện. Quyết định rút gọn giá điện sinh hoạt còn 5 bậc với tỷ lệ 90%-180% mức giá bình quân, áp dụng thống nhất giá tại khu vực chưa nối lưới, có hiệu lực từ 29/10/2025, thay thế Quyết định số 28/2014/QĐ-TTg và áp dụng từ kỳ điều chỉnh giá điện bình quân gần nhất.","Decision No. 14/2025/QD-TTg, signed by Deputy Prime Minister Bui Thanh Son, regulates the retail electricity pricing structure for customer groups (production, business, administrative, residential), electricity pricing mechanisms, and electricity support for poor households and social policy beneficiaries (equivalent to 30 kWh/month), as well as electricity prices in rural, mountainous, border, and island areas not yet connected to the national grid; it provides guidance on calculating tiered prices, adjusting prices within authority, allocating support funds, and determining usage time frames. The decision streamlines residential electricity into 5 tiers (90%-180% of the average price), applies a unified price for unconnected areas, is effective from October 29, 2025, replaces Decision No. 28/2014/QD-TTg, and applies from the next average electricity price adjustment period."
https://www.youtube.com/watch?v=RSDpMajOKeM,"Quy định 08/2025 của Thủ tướng Chính phủ tăng mức bồi dưỡng giám định tư pháp, cụ thể 400.000 đồng cho mỗi nội dung giám định trên người sống theo yêu cầu và 500.000 đồng đối với các chuyên gia có chuyên môn sâu. Quy định thay thế mức bồi dưỡng cũ từ 160.000 đến 300.000 đồng và có hiệu lực từ ngày 20/5/2025.",Quyết định 08/2025/QĐ-TTg ngày 04/04/2025 quy định tăng mức bồi dưỡng giám định tư pháp đối với người thực hiện giám định trên người sống lên 400.000 đồng/nội dung yêu cầu hoặc 500.000 đồng/nội dung đối với chuyên gia hội chẩn chuyên môn sâu. Quyết định thay thế mức bồi dưỡng cũ (160.000 - 300.000 đồng) và có hiệu lực thi hành từ ngày 20/05/2025.,"Quyết định 08/2025/QĐ-TTg ngày 04/04/2025 của Thủ tướng Chính phủ tăng mức bồi dưỡng giám định tư pháp, 400.000 đồng cho mỗi nội dung giám định trên người sống và 500.000 đồng đối với chuyên gia có chuyên môn sâu, thay thế mức cũ 160.000–300.000 đồng, có hiệu lực từ 20/05/2025.","Decision 08/2025/QD-TTg dated April 4, 2025, issued by the Prime Minister, increases judicial appraisal allowances to 400,000 VND per appraisal on a living person and 500,000 VND for experts with specialized expertise, replacing the previous 160,000–300,000 VND, effective from May 20, 2025."
https://www.youtube.com/watch?v=rEqN4OAnBdA,"Văn bản tổng hợp các nội dung: lược bỏ hình thức kỷ luật giáng chức và hạ bậc lương đối với công chức để đảm bảo đồng bộ với quy định về kỷ luật; quy định quyền và nghĩa vụ của công dân trong kiểm tra, giám sát cảnh sát giao thông; công bố chức năng, tổ chức bộ máy Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam; thông tin về quy hoạch chi tiết mở rộng quảng trường Ba Đình nhằm bảo đảm không gian cảnh quan và an toàn giao thông.","Văn bản tổng hợp các nội dung chính: (1) Dự thảo Luật Cán bộ, công chức sửa đổi đề xuất bỏ hình thức kỷ luật giáng chức và hạ bậc lương để đồng bộ với quy định của Đảng; (2) Quy định về quyền giám sát gián tiếp của người dân đối với CSGT qua các hình thức công khai và một số trường hợp được yêu cầu kiểm tra trực tiếp theo ý kiến chuyên gia; (3) Bộ Chính trị ban hành Quyết định số 304 về chức năng, nhiệm vụ và kiện toàn tổ chức bộ máy cơ quan Ủy ban Trung ương MTTQ Việt Nam; (4) Bộ Quốc phòng công bố quy hoạch mở rộng quảng trường Ba Đình (diện tích 7.191 m²) nhằm cải thiện tầm nhìn và cảnh quan khu vực di tích.","Văn bản tổng hợp các nội dung: bỏ hình thức kỷ luật giáng chức và hạ bậc lương để đồng bộ với quy định; quy định quyền và nghĩa vụ của công dân trong giám sát cảnh sát giao thông; công bố chức năng, tổ chức bộ máy Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam; công bố quy hoạch chi tiết mở rộng quảng trường Ba Đình nhằm bảo đảm cảnh quan và an toàn giao thông.",The document consolidates the following: removal of demotion and salary reduction as disciplinary measures to align with regulations; stipulation of citizens' rights and obligations in overseeing traffic police; announcement of functions and organizational structure of the Central Committee of the Vietnam Fatherland Front; and publication of the detailed plan to expand Ba Dinh Square to ensure landscape and traffic safety.
https://www.youtube.com/watch?v=m6djlUvghXw,"Nghị định 170/2025/NĐ-CP quy định về tuyển dụng, sử dụng và quản lý công chức, bao gồm đối tượng áp dụng, căn cứ tuyển dụng, ưu tiên trong tuyển dụng, tiêu chuẩn, điều kiện và hồ sơ tiếp nhận công chức. Các cơ quan có thẩm quyền phải xây dựng kế hoạch tuyển dụng, quyết định tiếp nhận và thực hiện theo quy định của nghị định.","Nghị định 170/2025/NĐ-CP quy định chi tiết về tuyển dụng, sử dụng và quản lý công chức. Văn bản xác định rõ các cơ quan quản lý công chức (từ Trung ương đến địa phương), căn cứ tuyển dụng dựa trên vị trí việc làm và biên chế, cùng các phương thức thi tuyển, xét tuyển. Nghị định quy định mức điểm ưu tiên (từ 1,5 đến 7,5 điểm) cho các đối tượng chính sách như anh hùng lực lượng vũ trang, người dân tộc thiểu số, con liệt sĩ. Ngoài ra, văn bản hướng dẫn cụ thể về đối tượng, tiêu chuẩn (tối thiểu 5 năm công tác với một số nhóm) và thành phần hồ sơ để tiếp nhận vào làm công chức đối với viên chức, lực lượng vũ trang, chuyên gia và quản lý doanh nghiệp nhà nước.","Nghị định 170/2025/NĐ-CP quy định chi tiết về tuyển dụng, sử dụng và quản lý công chức, xác định các cơ quan quản lý công chức từ Trung ương đến địa phương, căn cứ tuyển dụng dựa trên vị trí việc làm và biên chế, phương thức thi tuyển, xét tuyển, tiêu chuẩn, điều kiện và hồ sơ tiếp nhận, cùng mức điểm ưu tiên cho các đối tượng chính sách. Các cơ quan có thẩm quyền phải xây dựng kế hoạch tuyển dụng, quyết định tiếp nhận và thực hiện theo quy định của nghị định.","Decree 170/2025/ND-CP provides detailed regulations on the recruitment, use, and management of civil servants, specifying the management agencies from central to local levels, recruitment bases based on job positions and staffing, methods of competitive exams and selection, standards, conditions, application documents, and priority points for policy beneficiaries. Competent agencies must prepare recruitment plans, decide on admissions, and implement according to the decree’s provisions."
https://www.youtube.com/watch?v=7o3kJ9uFRGc,"Văn bản thông báo về cuộc họp do Phó Thủ tướng Nguyễn Chí Dũng chủ trì để giải trình, tiếp thu ý kiến đối với dự thảo nghị định về đăng ký doanh nghiệp, hộ kinh doanh, tổ hợp tác, hợp tác xã, liên hiệp hợp tác xã, nhằm hoàn thiện thể chế, phân cấp cho Ủy ban nhân dân cấp xã và tháo gỡ vướng mắc. Bộ Tài chính được giao chủ trì xây dựng nghị định sửa đổi theo thủ tục rút gọn, thực hiện từ ngày 01/5/2025.","Phó Thủ tướng Nguyễn Chí Dũng chủ trì cuộc họp về dự thảo Nghị định đăng ký doanh nghiệp, thống nhất lùi thời hạn ban hành để cập nhật nội dung mới theo Nghị quyết 68 của Bộ Chính trị. Văn bản nhấn mạnh việc phân cấp cho UBND cấp xã thực hiện thủ tục đăng ký hộ kinh doanh, tổ hợp tác, hợp tác xã để phù hợp với mô hình chính quyền địa phương hai cấp; giao Bộ Tài chính chủ trì xây dựng Nghị định sửa đổi theo trình tự rút gọn, bảo đảm thực hiện từ ngày 01/05/2025.","Phó Thủ tướng Nguyễn Chí Dũng chủ trì cuộc họp giải trình, tiếp thu ý kiến về dự thảo Nghị định đăng ký doanh nghiệp, hộ kinh doanh, tổ hợp tác, hợp tác xã, nhấn mạnh phân cấp cho UBND cấp xã và giao Bộ Tài chính chủ trì xây dựng Nghị định sửa đổi theo thủ tục rút gọn, có hiệu lực thực hiện từ ngày 01/05/2025.","Deputy Prime Minister Nguyễn Chí Dũng chaired a meeting to review and incorporate feedback on the draft Decree on registration of enterprises, business households, cooperatives, and cooperative unions, emphasizing delegation to commune-level People's Committees and assigning the Ministry of Finance to lead the preparation of the amended decree via a streamlined procedure, effective from May 1, 2025."
https://www.youtube.com/watch?v=h6aFuUnkAlo,"Nghị định 144/2025/NĐ-CP quy định phân quyền và phân cấp trong lĩnh vực quản lý nhà nước của Bộ Xây dựng, bao gồm quản lý chi phí đầu tư xây dựng, công bố giá vật liệu, nhân công và ca máy, cũng như thẩm quyền thẩm định phê duyệt chi phí chuẩn bị dự án. Văn bản hướng dẫn việc lập dự toán, phân cấp thực hiện, và bãi bỏ một số quyền công bố giá của địa phương, có hiệu lực từ 01/05/2025 đến 01/05/2027.","Nghị định 144/2025/NĐ-CP (ban hành ngày 12/06/2025) quy định về phân cấp, phân quyền trong quản lý nhà nước của Bộ Xây dựng, có hiệu lực từ 01/05/2025 đến 01/05/2027. Điểm mới quan trọng là bãi bỏ thẩm quyền công bố đơn giá xây dựng công trình, giá vật liệu, nhân công và ca máy của UBND cấp tỉnh theo Nghị định 10/2021/NĐ-CP; thay vào đó, Bộ Xây dựng sẽ trực tiếp hướng dẫn công bố và ban hành các dữ liệu này. Ngoài ra, văn bản bãi bỏ các quy định về lấy ý kiến đối với định mức mới, định mức điều chỉnh, phương pháp lập dự toán rà phá bom mìn và chỉ số giá xây dựng.","Nghị định 144/2025/NĐ-CP (ban hành ngày 12/06/2025) quy định phân quyền, phân cấp trong quản lý nhà nước của Bộ Xây dựng, bao gồm lập dự toán, quản lý chi phí đầu tư xây dựng, công bố giá vật liệu, nhân công, ca máy, thẩm định phê duyệt chi phí chuẩn bị dự án, đồng thời bãi bỏ thẩm quyền công bố giá của UBND cấp tỉnh và các quy định về lấy ý kiến đối với định mức, phương pháp lập dự toán rà phá bom mìn, chỉ số giá xây dựng; có hiệu lực từ 01/05/2025 đến 01/05/2027.","Decree 144/2025/ND-CP (issued on June 12, 2025) stipulates decentralization and delegation in the state management of the Ministry of Construction, covering budget preparation, construction investment cost management, publication of material, labor, and machinery prices, approval of project preparation costs, while abolishing provincial People's Committees' authority to announce prices and provisions on consultation for norms, mine clearance budget methods, and construction price indices; effective from May 1, 2025, to May 1, 2027."
https://www.youtube.com/watch?v=-ii9iigmrGQ,"Thông tư 15/2025/TT-BTC hướng dẫn kế toán đối với tổ chức tham gia thị trường tài sản mã hóa, quy định tuân thủ luật kế toán, chuẩn mực kế toán và chế độ kế toán doanh nghiệp, ghi nhận doanh thu dịch vụ và theo dõi tài sản khách hàng riêng. Cục Thuế hướng dẫn quyết toán thuế thu nhập cá nhân năm 2025-2026, áp dụng mức giảm trừ gia cảnh và biểu thuế phù hợp. Ban thư ký thương hiệu quốc gia cảnh báo mạo danh tư vấn doanh nghiệp. Sở Công Thương và Du lịch TP.HCM triển khai giải pháp ứng phó thị trường Trung Đông. Thị trường chứng khoán Châu Á và Việt Nam có diễn biến tăng giảm khác nhau, ảnh hưởng từ xung đột quốc tế.","Văn bản tổng hợp các tin tức kinh tế - pháp lý quan trọng: (1) Thông tư 15/TT-BTC hướng dẫn tổ chức tham gia thị trường tài sản mã hóa phải tuân thủ Luật Kế toán, ghi nhận doanh thu dịch vụ và theo dõi riêng tài sản của khách hàng; (2) Hướng dẫn quyết toán thuế TNCN: năm 2025 giữ mức giảm trừ gia cảnh 11 triệu đồng/người nộp thuế, năm 2026 tăng lên 15,5 triệu đồng; (3) Cảnh báo mạo danh tư vấn xét chọn Thương hiệu quốc gia Việt Nam lần thứ 10; (4) Ngành Công Thương và Du lịch TP.HCM triển khai giải pháp ứng phó với xung đột Trung Đông như chuyển đổi thị trường, hỗ trợ lãi suất và điều phối an toàn cho du khách; (5) Diễn biến trái chiều của thị trường chứng khoán khu vực và trong nước phiên ngày 08/04.","Thông tư 15/2025/TT-BTC hướng dẫn kế toán cho tổ chức tham gia thị trường tài sản mã hóa, ghi nhận doanh thu dịch vụ và theo dõi riêng tài sản khách hàng; hướng dẫn quyết toán thuế TNCN năm 2025-2026 với mức giảm trừ gia cảnh 11 triệu/người năm 2025 và 15,5 triệu/người năm 2026; cảnh báo mạo danh tư vấn Thương hiệu quốc gia; Sở Công Thương và Du lịch TP.HCM triển khai giải pháp ứng phó xung đột Trung Đông; thị trường chứng khoán khu vực và Việt Nam diễn biến trái chiều.","Circular 15/2025/TT-BTC provides accounting guidance for organizations participating in the crypto-asset market, recognizing service revenue and separately tracking customer assets; personal income tax finalization guidance for 2025-2026 with dependent deduction of 11 million VND/person in 2025 and 15.5 million VND/person in 2026; warning against fraudulent national brand consulting; Ho Chi Minh City’s Department of Industry and Trade and Tourism implements measures responding to Middle East conflicts; regional and Vietnamese stock markets show mixed movements."
https://www.youtube.com/watch?v=j-8Lxl7f_Pk,"Thông tư 152/2025/TT-BTC của Bộ Tài chính quy định chuẩn hóa kế toán cho các hộ kinh doanh tại Việt Nam, phân loại theo 4 nhóm doanh thu với mức nghĩa vụ thuế và yêu cầu sổ sách khác nhau. Nhóm 1 dưới 500 triệu đồng miễn thuế, nhóm 2 từ 500 triệu đến dưới 3 tỷ áp dụng thuế GTGT và lựa chọn thuế TNCN, nhóm 3 từ 3 đến dưới 50 tỷ và nhóm 4 từ 50 tỷ trở lên phải tuân thủ chế độ kế toán doanh nghiệp đầy đủ. Thông tư có hiệu lực từ 01/05/2026 và yêu cầu các hộ kinh doanh chuẩn bị tuân thủ kịp thời.","Thông tư 152/2025/TT-BTC ban hành ngày 31/12/2025 và có hiệu lực từ 01/01/2026 quy định chuẩn hóa việc ghi chép sổ sách kế toán cho hộ kinh doanh theo 4 nhóm doanh thu: Nhóm 1 (dưới 500 triệu đồng/năm) miễn thuế GTGT và TNCN, chỉ ghi sổ doanh thu S1Akd; Nhóm 2 (500 triệu - dưới 3 tỷ đồng) nộp thuế GTGT và được lựa chọn cách tính thuế TNCN (theo tỷ lệ doanh thu hoặc 15% trên thu nhập thực tế kèm hệ thống 4 loại sổ); Nhóm 3 (3 tỷ - dưới 50 tỷ đồng) bắt buộc nộp thuế GTGT khấu trừ, thuế TNCN 17% trên thu nhập và dùng hóa đơn điện tử; Nhóm 4 (từ 50 tỷ đồng trở lên) quản lý như doanh nghiệp, thuế TNCN 20% và kê khai hàng tháng.","Thông tư 152/2025/TT-BTC của Bộ Tài chính, có hiệu lực từ 01/01/2026, quy định chuẩn hóa kế toán cho các hộ kinh doanh theo 4 nhóm doanh thu với mức thuế và hình thức sổ sách khác nhau: Nhóm 1 dưới 500 triệu đồng miễn thuế; Nhóm 2 từ 500 triệu đến dưới 3 tỷ nộp thuế GTGT và lựa chọn cách tính thuế TNCN; Nhóm 3 từ 3 đến dưới 50 tỷ nộp thuế GTGT khấu trừ, thuế TNCN 17% và dùng hóa đơn điện tử; Nhóm 4 từ 50 tỷ trở lên quản lý như doanh nghiệp, thuế TNCN 20% và kê khai hàng tháng.","Circular 152/2025/TT-BTC issued by the Ministry of Finance, effective from January 1, 2026, standardizes accounting for business households in four revenue groups with different tax obligations and bookkeeping requirements: Group 1 under VND 500 million exempt from taxes; Group 2 from VND 500 million to under 3 billion pays VAT and chooses PIT calculation method; Group 3 from 3 billion to under 50 billion pays deductible VAT, 17% PIT, and uses e-invoices; Group 4 from 50 billion and above is managed as an enterprise with 20% PIT and monthly filing."
https://youtu.be/3MbaYwFC7fY?si=kPekGKfVxyJNb1MJ,"Dự thảo nghị quyết của Quốc hội quy định một số cơ chế chính sách đặc biệt để tăng cường bảo vệ, chăm sóc và nâng cao sức khỏe nhân dân, bao gồm giảm chi phí y tế, miễn viện phí theo lộ trình, thí điểm bảo hiểm y tế bổ sung, điều chỉnh chế độ lương và phụ cấp cho nhân viên y tế, đảm bảo an toàn nhân viên y tế, đào tạo chuyên sâu và ưu đãi về đất đai, tài chính, thuế cho y tế. Nghị quyết cụ thể hóa các nội dung Nghị quyết 72 và quy định trách nhiệm triển khai cho Chính phủ, Bộ Y tế và các bộ ngành, địa phương.","Dự thảo Nghị quyết của Quốc hội về cơ chế chính sách đặc biệt ngành y tế cụ thể hóa Nghị quyết 72/NQ-TW (2025) của Bộ Chính trị với 6 nhóm chính sách đột phá: (1) Giảm chi phí y tế qua miễn viện phí 100% cho hộ cận nghèo và người trên 75 tuổi hưởng trợ cấp hưu trí xã hội; (2) Thí điểm đa dạng hóa các gói bảo hiểm y tế bổ sung; (3) Cải cách tiền lương và phụ cấp đặc thù cho nhân viên y tế; (4) Đảm bảo an ninh, an toàn cho nhân viên y tế khi làm nhiệm vụ; (5) Ưu đãi về đất đai và tài chính như chuyển đổi mục đích sử dụng đất cho y tế; (6) Ngân sách nhà nước đảm bảo toàn bộ kinh phí chi thường xuyên, đầu tư cho y tế cơ sở, y tế dự phòng và hoạt động tiêm chủng mở rộng.","Dự thảo Nghị quyết của Quốc hội về cơ chế chính sách đặc biệt ngành y tế cụ thể hóa Nghị quyết 72/NQ-TW (2025) với 6 nhóm chính sách: giảm chi phí y tế, miễn viện phí cho hộ cận nghèo và người trên 75 tuổi; thí điểm bảo hiểm y tế bổ sung; cải cách lương và phụ cấp cho nhân viên y tế; đảm bảo an ninh, an toàn cho nhân viên y tế; ưu đãi về đất đai, tài chính, thuế; đảm bảo ngân sách cho chi thường xuyên, đầu tư y tế cơ sở, y tế dự phòng và tiêm chủng mở rộng. Nghị quyết giao trách nhiệm triển khai cho Chính phủ, Bộ Y tế và các bộ ngành, địa phương.","The draft Resolution of the National Assembly on special health sector policies concretizes Resolution 72/NQ-TW (2025) with six policy groups: reducing medical costs, exempting hospital fees for near-poor households and people over 75; piloting supplemental health insurance; reforming salaries and allowances for healthcare staff; ensuring security and safety for healthcare workers; providing land, financial, and tax incentives; and ensuring budget for regular expenses, primary healthcare, preventive healthcare, and expanded immunization. The Resolution assigns implementation responsibilities to the Government, Ministry of Health, and relevant ministries, agencies, and localities."
https://youtu.be/dmPhc_bNarg?si=5WKzQKSqFtScb0NC,"Văn bản quy định nhiệm vụ và chức năng của trạm y tế cấp xã, bao gồm phòng bệnh, nâng cao sức khỏe cộng đồng, khám chữa bệnh ban đầu, bảo vệ sức khỏe bà mẹ và trẻ em, an toàn thực phẩm, dân số, chăm sóc người cao tuổi, bảo trợ xã hội, quản lý thuốc, vắc xin, thiết bị y tế, truyền thông giáo dục sức khỏe, ứng phó thiên tai, đào tạo nhân lực y tế, quản lý chất lượng và chuyển đổi số.","Quy định nhiệm vụ, chức năng của trạm y tế cấp xã gồm: phòng bệnh và nâng cao sức khỏe cộng đồng; khám bệnh, chữa bệnh, sơ cứu, cấp cứu ban đầu; bảo vệ chăm sóc bà mẹ, trẻ em và sức khỏe sinh sản; an toàn thực phẩm; dân số và kế hoạch hóa gia đình; bảo trợ xã hội và công tác xã hội; quản lý thuốc, vắc xin, thiết bị y tế; truyền thông giáo dục sức khỏe và các nhiệm vụ khác như quản lý hồ sơ sức khỏe, ứng phó thiên tai, đào tạo nhân lực, quản lý chất lượng và chuyển đổi số.","Văn bản quy định nhiệm vụ và chức năng của trạm y tế cấp xã, bao gồm phòng bệnh, nâng cao sức khỏe cộng đồng; khám chữa bệnh, sơ cứu, cấp cứu ban đầu; bảo vệ chăm sóc bà mẹ, trẻ em và sức khỏe sinh sản; an toàn thực phẩm; dân số và kế hoạch hóa gia đình; bảo trợ xã hội; quản lý thuốc, vắc xin, thiết bị y tế; truyền thông giáo dục sức khỏe; quản lý hồ sơ sức khỏe; ứng phó thiên tai; đào tạo nhân lực y tế; quản lý chất lượng và chuyển đổi số.","The document stipulates the duties and functions of commune-level health stations, including disease prevention, community health promotion; medical examination and treatment, first aid, and emergency care; maternal, child, and reproductive health protection; food safety; population and family planning; social welfare; management of medicines, vaccines, and medical equipment; health communication and education; health record management; disaster response; healthcare workforce training; quality management; and digital transformation."
https://youtu.be/w-cA2TQ-OQE?si=UugzXrejPmjlbmwJ,"Nội dung tổng hợp thông tin về hội nghị Ban Chấp hành Đảng bộ Thành phố Hồ Chí Minh, các chỉ đạo về phát triển kinh tế, y tế, kiểm tra giám sát, triển khai đọc báo Đảng, tình hình giá vàng, an toàn thực phẩm, dịch bệnh chăn nuôi, môi trường, đầu tư hạ tầng và dự báo thời tiết; không thể hiện việc ban hành một văn bản quy phạm cụ thể hay yêu cầu thực hiện thống nhất.",Bản tin tổng hợp các sự kiện ngày 01/04/2026: Hội nghị Thành ủy TP.HCM thảo luận nhiệm vụ kinh tế - xã hội quý 2; Chủ tịch Quốc hội làm việc với Thành ủy TP.HCM; triển khai Thông tri 02-TT/TU về mua và đọc báo Đảng; giá vàng biến động; Bộ Nông nghiệp xử lý vi phạm về dịch tả lợn châu Phi và can thiệp dữ liệu quan trắc; tiến độ các dự án giao thông trọng điểm; yêu cầu khám sức khỏe toàn dân tại TP.HCM; dự báo nắng nóng và xâm nhập mặn; Bộ Y tế cảnh báo an toàn thực phẩm bếp ăn trường học và đề nghị truy tố các bị can sản xuất thực phẩm giả.,"Bản tin tổng hợp các sự kiện ngày 01/04/2026 tại TP.HCM, bao gồm hội nghị Thành ủy thảo luận nhiệm vụ kinh tế - xã hội quý 2, làm việc của Chủ tịch Quốc hội với Thành ủy, triển khai Thông tri 02-TT/TU về mua và đọc báo Đảng, biến động giá vàng, xử lý dịch tả lợn châu Phi và giám sát dữ liệu môi trường, tiến độ các dự án giao thông trọng điểm, khám sức khỏe toàn dân, dự báo nắng nóng và xâm nhập mặn, cảnh báo an toàn thực phẩm bếp ăn trường học và đề nghị truy tố các bị can sản xuất thực phẩm giả.","The news summary for April 1, 2026, in Ho Chi Minh City covers the Party Committee meeting on Q2 socio-economic tasks, the National Assembly Chairman's session with the Party Committee, implementation of Circular 02-TT/TU on Party newspaper subscriptions, gold price fluctuations, African swine fever management and environmental data monitoring, progress of key traffic projects, citywide health checks, forecasts of heatwaves and saline intrusion, school kitchen food safety warnings, and prosecution recommendations for counterfeit food producers."
https://youtu.be/TBic-VOMnBk?si=IeeXD0X2ePFusbC-,"Văn bản tổng hợp các chính sách giao thông mới có hiệu lực từ năm 2026, bao gồm quy định về thiết bị an toàn cho trẻ em trên ô tô, thời gian lái xe của tài xế, lắp đặt thiết bị giám sát hành trình và camera trên phương tiện vận tải hành khách, phát triển đường sắt với vốn tư nhân, quản lý kết cấu hạ tầng hàng không, bảo hiểm hàng hải và tiêu chuẩn đóng tàu cá. Văn bản nêu rõ mục tiêu bảo đảm an toàn giao thông, tăng tính linh hoạt và phát triển hạ tầng vận tải.","Văn bản tổng hợp các chính sách giao thông mới có hiệu lực từ năm 2026, bao gồm quy định về thiết bị an toàn cho trẻ em trên ô tô, thời gian lái xe của tài xế, lắp đặt thiết bị giám sát hành trình và camera trên phương tiện vận tải hành khách, phát triển đường sắt với vốn tư nhân, quản lý kết cấu hạ tầng hàng không, bảo hiểm hàng hải và tiêu chuẩn đóng tàu cá. Văn bản nêu rõ mục tiêu bảo đảm an toàn giao thông, tăng tính linh hoạt và phát triển hạ tầng vận tải.","Văn bản tổng hợp các chính sách giao thông mới có hiệu lực từ năm 2026, quy định về thiết bị an toàn cho trẻ em trên ô tô, thời gian lái xe của tài xế, lắp đặt thiết bị giám sát hành trình và camera trên phương tiện vận tải hành khách, phát triển đường sắt với vốn tư nhân, quản lý kết cấu hạ tầng hàng không, bảo hiểm hàng hải và tiêu chuẩn đóng tàu cá, nhằm bảo đảm an toàn giao thông, tăng tính linh hoạt và phát triển hạ tầng vận tải.","The document consolidates new transportation policies effective from 2026, regulating child safety devices in cars, drivers’ working hours, installation of tracking and camera systems on passenger transport vehicles, railway development with private capital, management of aviation infrastructure, maritime insurance, and fishing vessel standards, aiming to ensure traffic safety, enhance flexibility, and develop transport infrastructure."
https://youtu.be/dcerS-PmMuY?si=HqCkOMsiuSoO-vBC,"Thông tư 152 của Bộ Tài chính hướng dẫn công tác kế toán đối với hộ kinh doanh và cá nhân kinh doanh, quy định các biểu mẫu sổ sách kế toán mới, phương pháp ghi nhận doanh thu, chi phí và quản lý dòng tiền, nhằm chuẩn hóa và minh bạch công tác tài chính. Văn bản xác định rõ đối tượng áp dụng, các bước chuẩn bị và thời điểm hiệu lực từ ngày 01/05/2026.","Thông tư 152 của Bộ Tài chính hướng dẫn công tác kế toán đối với hộ kinh doanh và cá nhân kinh doanh, quy định các biểu mẫu sổ sách kế toán mới (như S1-HKD, S2A-HKD, S2C-HKD, S2D-HKD, S2E-HKD), phương pháp ghi nhận doanh thu, chi phí và quản lý dòng tiền theo từng diện kê khai thuế. Văn bản xác định rõ đối tượng áp dụng, kế hoạch chuẩn bị và thời điểm chính thức có hiệu lực từ ngày 01/05/2026.","Thông tư 152/2026/TT-BTC của Bộ Tài chính hướng dẫn kế toán cho hộ kinh doanh và cá nhân kinh doanh, quy định các biểu mẫu sổ sách kế toán mới (S1-HKD, S2A-HKD, S2C-HKD, S2D-HKD, S2E-HKD), phương pháp ghi nhận doanh thu, chi phí, quản lý dòng tiền theo từng diện kê khai thuế, đồng thời xác định đối tượng áp dụng, kế hoạch chuẩn bị và hiệu lực từ ngày 01/05/2026.","Circular 152/2026/TT-BTC issued by the Ministry of Finance provides guidance on accounting for business households and individual businesses, specifying new accounting book forms (S1-HKD, S2A-HKD, S2C-HKD, S2D-HKD, S2E-HKD), methods for recording revenue, expenses, and cash flow management according to tax declaration categories, while defining the applicable subjects, preparation plan, and effective date from May 1, 2026."
